[2026-03-26 21:41:17] [INFO    ] discord.client: logging in using static token
[2026-03-26 21:50:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 24, 'op': 0, 'd': {'user_id': '1394633632475381770', 'timestamp': 1774533036, 'member': {'user': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'display_name': 'Shikkin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1486592809543925823', 'guild_id': '1486592808885293077'}}
[2026-03-26 21:50:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 21:50:37] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-26 21:50:37] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-26 21:50:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T13:50:37.906000+00:00', 'pinned': False, 'nonce': '1486724059696726016', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486724060019822724', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!hello', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 21:50:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 21:50:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 21:50:38] [DEBUG   ] discord.client: Dispatching event command
[2026-03-26 21:50:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 26, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T13:50:38.599000+00:00', 'pinned': False, 'nonce': '12903102754164452246', 'mentions': [{'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486723791525511332'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T13:49:34.027597+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486724062926471208', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Hello <@1394633632475381770>!', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'youtube_tutorial', 'public_flags': 0, 'primary_guild': None, 'id': '1486590681706270761', 'global_name': None, 'display_name_styles': None, 'discriminator': '0816', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 21:50:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 21:50:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 21:50:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T13:50:38.604000+00:00', 'pinned': False, 'nonce': '13153780351761896226', 'mentions': [{'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486723791525511332'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T13:49:34.027597+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486724062947573932', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Hello <@1394633632475381770>!', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'youtube_tutorial', 'public_flags': 0, 'primary_guild': None, 'id': '1486590681706270761', 'global_name': None, 'display_name_styles': None, 'discriminator': '0816', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 21:50:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 21:50:39] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 21:50:39] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1486592809543925823/messages with {"content":"Hello <@1394633632475381770>!","components":[],"nonce":"13153780351761896226","enforce_nonce":true,"tts":false} has returned 200
[2026-03-26 21:50:39] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1486592809543925823/messages has received {'type': 0, 'content': 'Hello <@1394633632475381770>!', 'mentions': [{'id': '1394633632475381770', 'username': 'poraydchimkin', 'avatar': 'e9f53304243e0161d1a30156510fbef6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 3881213, 'global_name': 'Shikkin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'asset': 'nameplates/orb/magical_mist/', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'palette': 'cobalt'}}, 'display_name_styles': None, 'banner_color': '#3b38fd', 'clan': {'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'tag': 'snek', 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'primary_guild': {'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'tag': 'snek', 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-26T13:50:38.604000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1486724062947573932', 'channel_id': '1486592809543925823', 'author': {'id': '1486590681706270761', 'username': 'youtube_tutorial', 'avatar': None, 'discriminator': '0816', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '13153780351761896226'}
[2026-03-26 21:50:39] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-26 21:50:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:50:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:51:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:51:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:52:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:52:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:53:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:53:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:53:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:53:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:54:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:54:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:55:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:55:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:55:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:55:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:56:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:56:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:57:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:57:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:57:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:57:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:58:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:58:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:59:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:59:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 21:59:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 21:59:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:00:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:00:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:01:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:01:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:01:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:01:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:02:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:02:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:03:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:03:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:04:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:04:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:04:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:04:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:05:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:05:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:06:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:06:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:06:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:06:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:07:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:07:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:08:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:08:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:08:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-03-26 22:08:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:08:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 28, 'op': 0, 'd': {'user_id': '1394633632475381770', 'timestamp': 1774534133, 'member': {'user': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'display_name': 'Shikkin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1486592809543925823', 'guild_id': '1486592808885293077'}}
[2026-03-26 22:08:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:08:53] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-26 22:08:53] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-26 22:08:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:08:53.720000+00:00', 'pinned': False, 'nonce': '1486728655458533376', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486728656196735177', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'shit', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:08:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 30, 'op': 0, 'd': {'id': '1486728656196735177', 'channel_id': '1486592809543925823', 'guild_id': '1486592808885293077'}}
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event message_delete
[2026-03-26 22:08:54] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1486592809543925823/messages/1486728656196735177 with None has returned 404
[2026-03-26 22:08:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:08:54.498000+00:00', 'pinned': False, 'nonce': '11197370173715840247', 'mentions': [{'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486723791525511332'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T13:49:34.027597+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486728659459903579', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1394633632475381770> - dont use that word!', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'youtube_tutorial', 'public_flags': 0, 'primary_guild': None, 'id': '1486590681706270761', 'global_name': None, 'display_name_styles': None, 'discriminator': '0816', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:08:54] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:08:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1486592809543925823/messages with {"content":"<@1394633632475381770> - dont use that word!","components":[],"nonce":"601559330285302120","enforce_nonce":true,"tts":false} has returned 200
[2026-03-26 22:08:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1486592809543925823/messages has received {'type': 0, 'content': '<@1394633632475381770> - dont use that word!', 'mentions': [{'id': '1394633632475381770', 'username': 'poraydchimkin', 'avatar': 'e9f53304243e0161d1a30156510fbef6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 3881213, 'global_name': 'Shikkin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'asset': 'nameplates/orb/magical_mist/', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'palette': 'cobalt'}}, 'display_name_styles': None, 'banner_color': '#3b38fd', 'clan': {'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'tag': 'snek', 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'primary_guild': {'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'tag': 'snek', 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-26T14:08:54.760000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1486728660558811327', 'channel_id': '1486592809543925823', 'author': {'id': '1486590681706270761', 'username': 'youtube_tutorial', 'avatar': None, 'discriminator': '0816', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '601559330285302120'}
[2026-03-26 22:08:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:08:54.760000+00:00', 'pinned': False, 'nonce': '601559330285302120', 'mentions': [{'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486723791525511332'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T13:49:34.027597+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486728660558811327', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1394633632475381770> - dont use that word!', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'youtube_tutorial', 'public_flags': 0, 'primary_guild': None, 'id': '1486590681706270761', 'global_name': None, 'display_name_styles': None, 'discriminator': '0816', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 22:08:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:08:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:09:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 33, 'op': 0, 'd': {'user_id': '1394633632475381770', 'timestamp': 1774534144, 'member': {'user': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'display_name': 'Shikkin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1486592809543925823', 'guild_id': '1486592808885293077'}}
